OBJECT_TYPE,GRID,TAGS,TEXTURE_RECT,RCI,SOUND_TIMER,SOUND_DURATION,TEXTURE_PATH
2,76/-19/,2/,50/0/48/150/,10/0/0/150/,0.096856,0.000000,resource/tile/Buildings.png
2,76/-20/,2/,50/0/48/150/,10/0/0/150/,0.137372,0.000000,resource/tile/Buildings.png
3,76/-8/,3/4/,0/300/50/150/,0/3/1/50/,18.767874,65.447998,resource/tile/Buildings.png
3,76/-6/,3/4/,50/300/50/150/,0/15/2/220/,51.938843,65.447998,resource/tile/Buildings.png
3,76/-5/,3/4/,50/300/50/150/,0/15/2/220/,25.791771,65.447998,resource/tile/Buildings.png
3,76/-4/,3/4/,50/300/50/150/,0/15/2/220/,53.108440,65.447998,resource/tile/Buildings.png
2,76/-2/,2/,50/0/48/150/,10/0/0/150/,0.006531,0.000000,resource/tile/Buildings.png
1,77/-21/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,77/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,77/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,77/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,77/-18/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,77/-7/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,77/-6/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,77/-5/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,77/-4/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,77/-3/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,77/-2/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,77/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
3,77/-15/,3/4/,50/300/50/150/,0/15/2/220/,65.449883,65.447998,resource/tile/Buildings.png
3,77/-16/,3/4/,50/300/50/150/,0/15/2/220/,65.456512,65.447998,resource/tile/Buildings.png
3,77/-17/,3/4/,50/300/50/150/,0/15/2/220/,65.452194,65.447998,resource/tile/Buildings.png
3,77/-13/,3/4/,0/300/50/150/,0/3/1/50/,14.617543,65.447998,resource/tile/Buildings.png
3,77/-12/,3/4/,0/300/50/150/,0/3/1/50/,4.179605,65.447998,resource/tile/Buildings.png
3,77/-11/,3/4/,0/300/50/150/,0/3/1/50/,24.193501,65.447998,resource/tile/Buildings.png
3,77/-10/,3/4/,50/300/50/150/,0/15/2/220/,27.991051,65.447998,resource/tile/Buildings.png
2,77/-19/,2/,50/0/48/150/,10/0/0/150/,0.160034,0.000000,resource/tile/Buildings.png
2,77/-20/,2/,50/0/48/150/,10/0/0/150/,13.051572,13.041104,resource/tile/Buildings.png
3,77/-8/,3/4/,0/300/50/150/,0/3/1/50/,43.976753,65.447998,resource/tile/Buildings.png
1,78/-21/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,78/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,78/-17/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,78/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,78/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,78/-18/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,78/-16/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,78/-15/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,78/-6/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,78/-13/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,78/-12/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,78/-11/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,78/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,78/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,78/-19/,2/,50/0/48/150/,10/0/0/150/,13.047968,13.041104,resource/tile/Buildings.png
2,78/-20/,2/,50/0/48/150/,10/0/0/150/,13.042737,13.041104,resource/tile/Buildings.png
3,78/-8/,3/4/,0/300/50/150/,0/3/1/50/,65.448547,65.447998,resource/tile/Buildings.png
3,78/-7/,3/4/,0/300/50/150/,0/3/1/50/,65.450943,65.447998,resource/tile/Buildings.png
4,78/-5/,4/,0/150/50/150/,0/0/10/300/,6.892193,6.888000,resource/tile/Buildings.png
4,78/-4/,2/4/,50/150/50/150/,2/0/30/1000/,6.893200,6.888000,resource/tile/Buildings.png
2,78/-2/,2/,50/0/48/150/,10/0/0/150/,0.006118,0.000000,resource/tile/Buildings.png
2,78/-3/,2/,50/0/48/150/,10/0/0/150/,0.006601,0.000000,resource/tile/Buildings.png
1,79/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,79/-21/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,79/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,79/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,79/-18/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,79/-6/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,79/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,79/-20/,2/,50/0/48/150/,10/0/0/150/,0.092645,0.000000,resource/tile/Buildings.png
2,79/-19/,2/,50/0/48/150/,10/0/0/150/,13.043584,13.041104,resource/tile/Buildings.png
4,79/-17/,4/,0/150/50/150/,0/0/10/300/,6.892290,6.888000,resource/tile/Buildings.png
4,79/-16/,4/,0/150/50/150/,0/0/10/300/,6.890829,6.888000,resource/tile/Buildings.png
4,79/-15/,4/,0/150/50/150/,0/0/10/300/,6.888760,6.888000,resource/tile/Buildings.png
4,79/-13/,4/,0/150/50/150/,0/0/10/300/,6.898096,6.888000,resource/tile/Buildings.png
4,79/-12/,4/,0/150/50/150/,0/0/10/300/,2.624717,6.888000,resource/tile/Buildings.png
4,79/-11/,4/,0/150/50/150/,0/0/10/300/,3.653014,6.888000,resource/tile/Buildings.png
4,79/-10/,4/,0/150/50/150/,0/0/10/300/,6.490515,6.888000,resource/tile/Buildings.png
3,79/-8/,3/4/,0/300/50/150/,0/3/1/50/,51.995609,65.447998,resource/tile/Buildings.png
3,79/-7/,3/4/,0/300/50/150/,0/3/1/50/,49.586716,65.447998,resource/tile/Buildings.png
2,79/-4/,2/,50/0/48/150/,10/0/0/150/,8.501383,13.041104,resource/tile/Buildings.png
2,79/-3/,2/,50/0/48/150/,10/0/0/150/,3.903536,13.041104,resource/tile/Buildings.png
2,79/-5/,2/,50/0/48/150/,10/0/0/150/,4.346075,13.041104,resource/tile/Buildings.png
2,79/-2/,2/,50/0/48/150/,10/0/0/150/,13.052607,13.041104,resource/tile/Buildings.png
1,80/4/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/2/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/3/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/5/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/6/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/11/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/7/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/12/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-2/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-15/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-16/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-17/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-18/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-19/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-20/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-21/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-22/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-23/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-13/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-12/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-11/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-7/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-6/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-5/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-4/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-3/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-30/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-29/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-28/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-27/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-26/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-25/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-24/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,80/-31/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/5/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/6/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/7/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/11/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/12/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/4/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/3/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/2/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-2/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-3/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-4/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-5/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-6/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-7/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-11/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-12/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-13/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-15/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-16/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-17/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-18/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-19/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-20/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-21/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-22/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-23/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-24/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-25/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-26/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-27/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-28/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-29/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/-30/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,81/13/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,82/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,82/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,82/-19/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,82/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,82/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,82/-7/,1/,0/0/0/0/,0/0/0/0/,0,0,N
3,82/-11/,3/4/,50/300/50/150/,0/15/2/220/,27.108978,65.447998,resource/tile/Buildings.png
3,82/-12/,3/4/,50/300/50/150/,0/15/2/220/,0.005892,0.000000,resource/tile/Buildings.png
3,82/-13/,3/4/,50/300/50/150/,0/15/2/220/,65.450455,65.447998,resource/tile/Buildings.png
4,82/-8/,4/,0/150/50/150/,0/0/10/300/,6.891282,6.888000,resource/tile/Buildings.png
4,82/-9/,4/,0/150/50/150/,0/0/10/300/,6.896606,6.888000,resource/tile/Buildings.png
2,82/-15/,2/3/4/,100/0/50/150/,100/20/5/30000/,13.041879,13.041104,resource/tile/Buildings.png
2,82/-16/,2/3/4/,100/0/50/150/,100/20/5/30000/,13.045710,13.041104,resource/tile/Buildings.png
4,82/-18/,2/4/,50/150/50/150/,2/0/30/1000/,6.895082,6.888000,resource/tile/Buildings.png
1,83/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,83/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,83/-19/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,83/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,83/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,83/-7/,1/,0/0/0/0/,0/0/0/0/,0,0,N
3,83/-11/,3/4/,50/300/50/150/,0/15/2/220/,33.177937,65.447998,resource/tile/Buildings.png
3,83/-13/,3/4/,50/300/50/150/,0/15/2/220/,0.006054,0.000000,resource/tile/Buildings.png
3,83/-12/,3/4/,50/300/50/150/,0/15/2/220/,0.006088,0.000000,resource/tile/Buildings.png
4,83/-9/,4/,0/150/50/150/,0/0/10/300/,0.006733,0.000000,resource/tile/Buildings.png
4,83/-8/,4/,0/150/50/150/,0/0/10/300/,0.007110,0.000000,resource/tile/Buildings.png
4,83/-15/,2/4/,50/150/50/150/,2/0/30/1000/,6.900862,6.888000,resource/tile/Buildings.png
1,84/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,84/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,84/-19/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,84/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,84/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,84/-11/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,84/-12/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,84/-13/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,84/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,84/-8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,84/-7/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,84/-6/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,85/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,85/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,85/-19/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,85/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,85/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,85/-7/,1/,0/0/0/0/,0/0/0/0/,0,0,N
3,85/-13/,3/4/,0/300/50/150/,0/3/1/50/,0.004554,0.000000,resource/tile/Buildings.png
3,85/-12/,3/4/,0/300/50/150/,0/3/1/50/,33.334927,65.447998,resource/tile/Buildings.png
3,85/-11/,3/4/,0/300/50/150/,0/3/1/50/,31.471848,65.447998,resource/tile/Buildings.png
4,85/-9/,2/4/,50/150/50/150/,2/0/30/1000/,6.903289,6.888000,resource/tile/Buildings.png
4,85/-8/,2/4/,50/150/50/150/,2/0/30/1000/,5.588388,6.888000,resource/tile/Buildings.png
1,86/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,86/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,86/-19/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,86/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,86/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,86/-11/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,86/-12/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,86/-13/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,86/-7/,1/,0/0/0/0/,0/0/0/0/,0,0,N
4,86/-9/,2/4/,50/150/50/150/,2/0/30/1000/,0.005820,0.000000,resource/tile/Buildings.png
4,86/-8/,2/4/,50/150/50/150/,2/0/30/1000/,0.006001,0.000000,resource/tile/Buildings.png
1,87/-19/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,87/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,87/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,87/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,87/-7/,1/,0/0/0/0/,0/0/0/0/,0,0,N
4,87/-8/,2/4/,50/150/50/150/,2/0/30/1000/,6.900824,6.888000,resource/tile/Buildings.png
4,87/-9/,2/4/,50/150/50/150/,2/0/30/1000/,6.888956,6.888000,resource/tile/Buildings.png
1,88/-19/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,88/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,88/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,88/-7/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,88/-8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,88/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,88/-20/,2/,0/0/50/150/,3/0/0/30/,0.012421,0.000000,resource/tile/Buildings.png
1,89/-19/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,89/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,90/-19/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,90/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,91/-19/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,91/-20/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,91/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,91/-9/,2/,0/0/50/150/,3/0/0/30/,0.008423,0.000000,resource/tile/Buildings.png
1,92/-19/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,92/-20/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,92/-21/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,92/-22/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,92/-18/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,92/-23/,2/,0/0/50/150/,3/0/0/30/,13.043134,13.041104,resource/tile/Buildings.png
1,93/-27/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,93/-19/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,93/-22/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,93/-23/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,93/-24/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,93/-25/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,93/-26/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,93/-18/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,93/-17/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,93/-16/,2/,0/0/50/150/,3/0/0/30/,13.046749,13.041104,resource/tile/Buildings.png
1,94/-27/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,94/-17/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,94/-25/,2/,0/0/50/150/,3/0/0/30/,1.153554,13.041104,resource/tile/Buildings.png
2,94/-28/,2/,0/0/50/150/,3/0/0/30/,10.733716,13.041104,resource/tile/Buildings.png
1,-54/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-54/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-54/-8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-54/-12/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-54/-13/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-54/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-55/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-55/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-55/-8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-55/-13/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-55/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-56/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-56/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-56/-8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-56/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-56/-13/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-57/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-57/-8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-57/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-57/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-57/-13/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-58/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-58/-8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-58/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-58/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-58/-13/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-59/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-59/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-59/-8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-59/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-59/-13/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-60/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-60/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-60/-8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-60/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-60/-13/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-61/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-61/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-61/-8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-61/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-61/-13/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-62/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-62/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-62/-8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-62/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-62/-13/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-63/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-63/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-63/-8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-63/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-63/-13/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-64/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-64/-8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-64/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-64/-13/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-64/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-69/-16/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-69/-17/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-69/-18/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-69/-19/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-69/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-69/-8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-69/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-70/-17/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-70/-18/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-70/-19/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-70/-20/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-70/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-70/-8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-70/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-71/-18/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-71/-19/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-71/-20/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-71/-21/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-71/-22/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-71/-23/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-71/-24/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-71/-25/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-71/-26/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-71/-27/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-71/-28/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-71/-29/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-71/-30/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-71/-31/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-71/-32/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-71/-33/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-71/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-71/-8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-71/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-72/-23/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-72/-20/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-72/-21/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-72/-22/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-72/-24/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-72/-25/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-72/-26/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,-72/-27/,1/,0/0/0/0/,0/0/0/0/,0,0,N
