OBJECT_TYPE,POSITION_X,POSITION_Y,HOME/WORK/SHOP_GRID,PATH_TO_WORK_PLACE,IS_CITIZEN/IS_MOVING,FIND_TIMER,FIND_INTERVAL,PATIENCE,STATUS,LIFE_TIEMR,LIFE_INTERVAL,SPEED,WALK_PATH,NEXT/START/DEST/PRE_GRID,TAGS,SHOP_TIMER,SHOP_INTERVAL,SHOP_NEED,MONEY,MAXPATIENCE
6,875.000000,-1075.000000,17/-22/17/-22/N/N/,17/-22/,8,6.601728,18.874931,6,1,4.283184,4.712337,64.584915,N,17/-22/17/-22/17/-22/,N,4.283184,24.813732,1,53,6
6,-525.000000,175.000000,-13/0/-8/2/N/N/,-13/0/-12/0/-11/0/-11/1/-11/2/-11/3/-10/3/-9/3/-8/3/-8/2/,8,5.092416,6.117881,8,5,0.000000,11.971085,80.077179,-11/2/-11/1/-11/0/-12/0/-13/0/,-11/2/-13/0/-11/3/,N,69.120071,75.282005,0,43,8
6,675.000000,-75.000000,1/-9/13/-2/N/N/,1/-9/2/-9/3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/12/-3/13/-3/13/-2/,8,3.407376,21.110001,6,2,6.601728,9.357617,76.384369,N,13/-2/13/-2/13/-2/,N,23.533249,49.242695,1,647,6
6,-25.000000,25.000000,-13/0/6/-1/N/N/,-13/0/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,4.283184,9.464775,8,5,0.000000,6.163606,67.382027,-2/0/-3/0/-4/0/-5/0/-6/0/-7/0/-8/0/-9/0/-10/0/-11/0/-12/0/-13/0/,-2/0/-13/0/-1/0/,N,60.013123,83.231316,0,1318,8
6,525.000000,-25.000000,1/-9/10/-1/N/N/,1/-9/2/-9/3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/11/-1/10/-1/,8,5.092416,6.443515,9,2,0.799088,8.528557,52.902367,N,10/-1/10/-1/10/-1/,N,17.730608,43.941311,1,108,9
6,-525.000000,25.000000,-14/-8/6/-1/N/N/,-14/-8/-13/-8/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,2.518480,21.210207,10,5,0.000000,11.747810,72.903732,-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,-10/0/6/-1/-11/0/,N,64.515663,78.674271,0,1434,10
6,-75.000000,25.000000,-14/-7/6/-1/N/N/,-14/-7/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,3.407376,14.736636,5,5,0.000000,4.402305,84.500717,-3/0/-4/0/-5/0/-6/0/-7/0/-8/0/-9/0/-10/0/-11/0/-12/0/-12/-1/-13/-1/-13/-2/-13/-3/-13/-4/-13/-5/-13/-6/-13/-7/-14/-7/,-3/0/-14/-7/-2/0/,N,61.795967,72.019638,0,2226,5
6,325.000000,-25.000000,-14/-8/6/-1/5/1/,-14/-8/-13/-8/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,1.571424,19.697926,5,5,0.000000,3.421397,76.904297,6/0/5/0/5/1/,6/0/5/1/6/-1/,N,0.000000,35.196617,1,1935,5
6,-425.000000,25.000000,-14/-7/6/-1/N/N/,-14/-7/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,15.152161,16.591404,6,5,0.000000,5.158547,64.290314,-10/0/-11/0/-12/0/-12/-1/-13/-1/-13/-2/-13/-3/-13/-4/-13/-5/-13/-6/-13/-7/-14/-7/,-10/0/-14/-7/-9/0/,N,23.255325,25.253666,0,1508,6
6,25.000000,25.000000,-14/-8/6/-1/N/N/,-14/-8/-13/-8/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,8.199984,19.648384,7,5,0.000000,5.124305,75.234962,1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,1/0/6/-1/0/0/,N,2.518480,57.949562,1,2081,7
6,-575.000000,-25.000000,-14/-7/6/-1/N/N/,-14/-7/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,0.799088,10.818117,10,5,0.000000,7.329384,65.931313,-13/-1/-13/-2/-13/-3/-13/-4/-13/-5/-13/-6/-13/-7/-14/-7/,-13/-1/-14/-7/-12/-1/,N,5.911536,22.841696,1,1006,10
6,-525.000000,25.000000,-14/-7/6/-1/N/N/,-14/-7/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,6.601728,8.210395,9,5,0.000000,3.307383,62.971375,-12/0/-12/-1/-13/-1/-13/-2/-13/-3/-13/-4/-13/-5/-13/-6/-13/-7/-14/-7/,-12/0/-14/-7/-11/0/,N,0.000000,64.092506,1,2237,9
6,-625.000000,-125.000000,-14/-8/6/-1/N/N/,-14/-8/-13/-8/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,8.199984,16.636076,8,5,0.000000,11.711061,54.210487,-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,-13/-2/6/-1/-13/-3/,N,1.571424,34.443348,1,1005,8
6,-575.000000,25.000000,-14/-8/6/-1/N/N/,-14/-8/-13/-8/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,2.518480,21.545532,6,5,0.000000,3.916801,72.559822,-12/-1/-13/-1/-13/-2/-13/-3/-13/-4/-13/-5/-13/-6/-13/-7/-13/-8/-14/-8/,-12/-1/-14/-8/-12/0/,N,24.032032,59.937130,0,2240,6
6,825.000000,-175.000000,-14/-1/16/-4/N/N/,-14/-1/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/12/-3/13/-3/14/-3/15/-3/16/-3/16/-4/,8,16.931520,17.639172,10,2,0.799088,5.137314,97.316162,N,16/-4/16/-4/16/-4/,N,28.940189,47.826084,1,72,10
6,-575.000000,-175.000000,-6/-1/-12/-4/N/N/,-6/-1/-6/0/-7/0/-8/0/-9/0/-10/0/-11/0/-11/-1/-11/-2/-11/-3/-11/-4/-12/-4/,8,11.620672,16.343937,8,2,4.283184,5.990586,97.403641,N,-12/-4/-12/-4/-12/-4/,N,16.742672,70.849930,1,151,8
6,-525.000000,-225.000000,-10/-11/9/-1/N/N/,-10/-11/-10/-12/-9/-12/-8/-12/-7/-12/-6/-12/-5/-12/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/-1/-9/-1/-8/-1/-7/-1/-6/-1/-5/-1/-4/-1/-3/-1/-2/-1/-1/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/-1/,8,0.000000,23.970264,7,5,0.000000,6.797512,85.078888,-11/-6/-11/-7/-11/-8/-11/-9/-11/-10/-11/-11/-10/-11/,-11/-6/-10/-11/-11/-5/,N,36.720989,67.103531,0,862,7
6,325.000000,-25.000000,-14/-7/6/-1/N/N/,-14/-7/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,5.092416,6.436485,6,2,0.799088,6.380133,98.814453,N,6/-1/6/-1/6/-1/,N,67.627632,69.752060,0,2179,6
6,0.000000,0.000000,N/N/N/N/N/N/,N,0,8.199984,11.460934,2,0,0.000000,3.705119,62.363190,N,N/N/N/N/0/0/,N,0.000000,16.503723,0,97,10
6,625.000000,-275.000000,-14/-1/16/-4/12/-6/,-14/-1/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/12/-3/13/-3/14/-3/15/-3/16/-3/16/-4/,8,10.724512,22.197819,8,3,0.000000,7.537685,93.345062,N,12/-6/12/-6/12/-6/,N,8.991344,77.741348,0,625,8
6,-425.000000,25.000000,-6/-1/-12/-4/N/N/,-6/-1/-6/0/-7/0/-8/0/-9/0/-10/0/-11/0/-11/-1/-11/-2/-11/-3/-11/-4/-12/-4/,8,12.459488,13.710627,8,5,0.000000,8.704063,88.386063,-10/0/-11/0/-11/-1/-11/-2/-11/-3/-11/-4/-12/-4/,-10/0/-12/-4/-9/0/,N,36.781132,48.112812,1,45,8
6,325.000000,75.000000,-10/-11/9/-1/6/1/,-10/-11/-10/-12/-9/-12/-8/-12/-7/-12/-6/-12/-5/-12/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/-1/-9/-1/-8/-1/-7/-1/-6/-1/-5/-1/-4/-1/-3/-1/-2/-1/-1/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/-1/,8,8.199984,19.008179,5,3,3.407376,10.833571,68.079254,N,6/1/6/1/6/1/,N,8.199984,39.500320,0,72,5
6,-625.000000,-175.000000,-14/-7/6/-1/N/N/,-14/-7/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,3.407376,8.261791,7,5,0.000000,6.892492,91.696289,-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,-13/-3/6/-1/-13/-4/,N,48.414635,53.574936,0,1975,7
6,-275.000000,-25.000000,-6/-1/-12/-4/N/N/,-6/-1/-6/0/-7/0/-8/0/-9/0/-10/0/-11/0/-11/-1/-11/-2/-11/-3/-11/-4/-12/-4/,8,1.571424,12.079010,9,1,0.799088,5.868733,72.290871,N,-6/-1/-6/-1/-6/-1/,N,2.518480,29.909527,1,35,10
6,-275.000000,25.000000,-14/-9/6/-1/N/N/,-14/-9/-13/-9/-13/-8/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,13.301840,19.377716,7,5,0.000000,8.585036,59.329834,-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,-5/0/6/-1/-6/0/,N,63.612732,65.453308,0,1594,7
6,-75.000000,175.000000,-8/5/17/-7/N/N/,-8/5/-7/5/-7/4/-6/4/-5/4/-4/4/-4/3/-3/3/-2/3/-1/3/-1/2/-1/1/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/17/-7/,8,0.000000,11.392050,5,5,0.000000,9.922087,60.022762,-3/3/-4/3/-4/4/-5/4/-6/4/-7/4/-7/5/-8/5/,-3/3/-8/5/-2/3/,N,15.152161,28.809809,1,67,5
6,-525.000000,-75.000000,-6/-1/-12/-4/N/N/,-6/-1/-6/0/-7/0/-8/0/-9/0/-10/0/-11/0/-11/-1/-11/-2/-11/-3/-11/-4/-12/-4/,8,6.601728,13.637613,5,5,0.000000,4.927462,74.693886,-11/-1/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-6/-1/,-11/-1/-6/-1/-11/-2/,N,10.724512,71.274292,0,133,5
6,275.000000,25.000000,-10/-11/9/-1/N/N/,-10/-11/-10/-12/-9/-12/-8/-12/-7/-12/-6/-12/-5/-12/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/-1/-9/-1/-8/-1/-7/-1/-6/-1/-5/-1/-4/-1/-3/-1/-2/-1/-1/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/-1/,8,8.199984,17.684105,8,5,0.000000,9.654248,60.732491,6/0/7/0/8/0/9/0/9/-1/,6/0/9/-1/5/0/,N,16.014353,62.254971,1,436,8
6,325.000000,25.000000,-14/-9/6/-1/N/N/,-14/-9/-13/-9/-13/-8/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,18.562096,19.206526,10,5,0.000000,8.220119,92.022972,6/-1/,6/-1/6/-1/6/0/,N,11.620672,37.649708,1,1377,10
6,-575.000000,-25.000000,-14/-8/6/-1/N/N/,-14/-8/-13/-8/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,3.407376,6.624994,10,5,0.000000,6.440768,84.912415,-13/-1/-13/-2/-13/-3/-13/-4/-13/-5/-13/-6/-13/-7/-13/-8/-14/-8/,-13/-1/-14/-8/-12/-1/,N,28.141102,62.534714,0,1988,10
6,-75.000000,25.000000,-14/-8/6/-1/N/N/,-14/-8/-13/-8/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,8.199984,11.933932,6,5,0.000000,3.036719,69.462631,-3/0/-4/0/-5/0/-6/0/-7/0/-8/0/-9/0/-10/0/-11/0/-12/0/-12/-1/-13/-1/-13/-2/-13/-3/-13/-4/-13/-5/-13/-6/-13/-7/-13/-8/-14/-8/,-3/0/-14/-8/-2/0/,N,56.529091,60.568306,0,2302,6
6,-75.000000,375.000000,-8/5/2/10/-2/7/,-8/5/-7/5/-7/4/-6/4/-5/4/-4/4/-4/3/-3/3/-2/3/-1/3/-1/4/-1/5/-1/6/-1/7/-1/8/-1/9/-1/10/-1/11/0/11/1/11/2/11/2/10/,8,3.407376,6.638808,6,3,7.336016,11.724903,61.861320,N,-2/7/-2/7/-2/7/,N,16.014353,47.482517,0,114,6
6,-475.000000,-525.000000,-10/-11/8/-1/N/N/,-10/-11/-10/-12/-9/-12/-8/-12/-7/-12/-6/-12/-5/-12/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/-1/-9/-1/-8/-1/-7/-1/-6/-1/-5/-1/-4/-1/-3/-1/-2/-1/-1/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/8/-1/,8,5.911536,17.392111,8,1,5.092416,11.605175,99.261780,N,-10/-11/-10/-11/-10/-11/,N,48.414635,80.743851,0,685,8
6,-25.000000,25.000000,-14/-8/6/-1/N/N/,-14/-8/-13/-8/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,0.799088,13.914761,7,5,0.000000,10.464371,52.693741,0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,0/0/6/-1/-1/0/,N,11.620672,58.955864,1,1564,7
6,-1225.000000,125.000000,-8/5/-25/2/N/N/,-8/5/-7/5/-7/4/-7/3/-8/3/-9/3/-10/3/-11/3/-12/3/-13/3/-14/3/-15/3/-16/3/-17/3/-18/3/-19/3/-20/3/-21/3/-22/3/-23/3/-24/3/-25/3/-25/2/,8,2.518480,21.394165,7,5,0.000000,6.229273,92.782867,-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-12/3/-11/3/-10/3/-9/3/-8/3/-7/3/-7/4/-7/5/-8/5/,-25/3/-8/5/-25/2/,N,48.376453,78.977669,0,24,7
6,-675.000000,-375.000000,-14/-8/6/-1/N/N/,-14/-8/-13/-8/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,0.799088,11.209197,5,1,0.000000,7.845102,93.329391,N,-14/-8/-14/-8/-14/-8/,N,34.901501,47.551426,0,1673,5
6,325.000000,-25.000000,-14/-8/6/-1/N/N/,-14/-8/-13/-8/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,0.799088,10.720362,9,2,1.571424,5.659670,64.617256,N,6/-1/6/-1/6/-1/,N,17.585775,51.262119,1,1907,9
6,325.000000,-25.000000,-14/-9/6/-1/N/N/,-14/-9/-13/-9/-13/-8/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,6.601728,12.631348,10,2,0.000000,4.212091,74.015427,N,6/-1/6/-1/6/-1/,N,8.991344,55.477200,1,6802,10
6,325.000000,75.000000,-14/-9/6/-1/N/N/,-14/-9/-13/-9/-13/-8/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,6.601728,12.571987,6,5,0.000000,7.034400,81.772324,6/0/5/0/4/0/3/0/2/0/1/0/0/0/-1/0/-2/0/-3/0/-4/0/-5/0/-6/0/-7/0/-8/0/-9/0/-10/0/-11/0/-12/0/-12/-1/-13/-1/-13/-2/-13/-3/-13/-4/-13/-5/-13/-6/-13/-7/-13/-8/-13/-9/-14/-9/,6/0/-14/-9/6/1/,N,9.968512,63.618477,0,1899,6
6,125.000000,25.000000,-14/-9/6/-1/N/N/,-14/-9/-13/-9/-13/-8/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,5.092416,18.603539,8,5,0.000000,4.944126,82.864410,3/0/4/0/5/0/6/0/6/-1/,3/0/6/-1/2/0/,N,9.968512,53.208103,1,2094,8
6,-675.000000,-425.000000,-14/-9/6/-1/N/N/,-14/-9/-13/-9/-13/-8/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,0.799088,10.716366,5,1,5.092416,6.680495,82.220665,N,-14/-9/-14/-9/-14/-9/,N,41.774727,55.509396,0,1904,5
6,-675.000000,-425.000000,-14/-9/-9/-1/N/N/,-14/-9/-13/-9/-13/-8/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-9/-1/,8,3.407376,14.936089,10,1,0.000000,3.054063,98.648163,N,-14/-9/-14/-9/-14/-9/,N,8.991344,54.088936,0,176,10
6,275.000000,25.000000,-14/-9/6/-1/N/N/,-14/-9/-13/-9/-13/-8/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,0.799088,10.823066,8,5,0.000000,7.977562,56.008629,6/0/6/-1/,6/0/6/-1/5/0/,N,2.518480,44.551147,1,1280,8
6,675.000000,25.000000,13/0/13/0/N/N/,13/0/,8,2.518480,14.984852,5,2,1.571424,7.292100,86.181564,N,13/0/13/0/13/0/,N,3.142848,31.726860,1,627,5
6,-675.000000,175.000000,-27/13/16/-23/N/N/,-27/13/-26/13/-26/12/-26/11/-26/10/-26/9/-26/8/-26/7/-26/6/-26/5/-26/4/-26/3/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-11/-1/-11/-2/-11/-3/-11/-4/-11/-5/-11/-6/-11/-7/-11/-8/-11/-9/-11/-10/-11/-11/-12/-11/-12/-12/-12/-13/-12/-14/-11/-14/-11/-15/-10/-15/-10/-16/-10/-17/-9/-17/-9/-18/-8/-18/-8/-19/-7/-19/-6/-19/-6/-20/-5/-20/-5/-21/-4/-21/-4/-22/-3/-22/-2/-22/-1/-22/-1/-23/-1/-24/0/-24/1/-24/2/-24/3/-24/4/-24/5/-24/6/-24/7/-24/8/-24/9/-24/10/-24/11/-24/12/-24/13/-24/14/-24/15/-24/16/-24/16/-23/,8,6.601728,6.668121,5,5,0.000000,5.628065,59.690353,-15/3/-16/3/-17/3/-18/3/-19/3/-20/3/-21/3/-22/3/-23/3/-24/3/-25/3/-26/3/-26/4/-26/5/-26/6/-26/7/-26/8/-26/9/-26/10/-26/11/-26/12/-26/13/-27/13/,-15/3/-27/13/-14/3/,N,16.014353,42.396561,1,196,5
6,-675.000000,-25.000000,-14/-1/16/-4/N/N/,-14/-1/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/12/-3/13/-3/14/-3/15/-3/16/-3/16/-4/,8,0.000000,13.583798,7,5,0.000000,6.266929,89.860947,-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/12/-3/13/-3/14/-3/15/-3/16/-3/16/-4/,-13/-1/16/-4/-14/-1/,N,17.741104,37.333549,1,50,8
6,325.000000,-25.000000,-14/-9/6/-1/6/-1/,-14/-9/-13/-9/-13/-8/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,8.199984,8.422657,10,3,3.407376,4.872216,91.076363,N,6/-1/6/-1/6/-1/,N,4.283184,60.095314,0,2054,10
6,-525.000000,25.000000,-6/-1/-12/-4/N/N/,-6/-1/-6/0/-7/0/-8/0/-9/0/-10/0/-11/0/-11/-1/-11/-2/-11/-3/-11/-4/-12/-4/,8,6.601728,17.996241,6,5,0.000000,11.403620,95.093323,-10/0/-9/0/-8/0/-7/0/-6/0/-6/-1/,-10/0/-6/-1/-11/0/,N,21.783730,28.052280,0,6,6
6,675.000000,-175.000000,-7/1/17/-23/N/N/,-7/1/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/18/-23/17/-23/,8,16.014353,18.313095,7,5,0.000000,8.235872,96.942322,14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/18/-23/17/-23/,14/-4/17/-23/13/-4/,N,31.171261,56.018398,1,47,7
6,-375.000000,75.000000,-8/1/-8/2/N/N/,-8/1/-8/0/-9/0/-10/0/-11/0/-11/1/-11/2/-11/3/-10/3/-9/3/-8/3/-8/2/,8,14.315935,18.199970,8,1,5.092416,6.993660,82.851486,N,-8/1/-8/1/-8/1/,N,55.655613,63.020660,1,28,8
